"","101110_02","101150_03","101150_05","102050_01","102050_02","103010_01","103010_04","103020_01","103020_02","103020_03","103020_04","103020_05","103040_09","106160_02","109110_01","109110_04","111050_01","113050_06","117080_01","117170_02","127070_07","127140_01","127140_02","127160_03","207090_02","207090_03","213080_01","213080_05","213090_01","213100_02","218090_03","218310_02","219020_01","219020_02","219460_06","220070_01","220070_02","220070_03","220070_04","224120_01","225040_04","226010_01","226220_04","227050_04","229110_01","229110_02","402100_02","403220_01","405170_01","407110_02","407120_01","412230_02","412230_04","415120_05","417280_01","426090_03","426121_02","426171_02","426300_02","426300_13","430160_01","430160_03"
"109110_01","0.287682072451605","0.287682072451605","0.4054651081079","0.4054651081079","0.4054651081079","0.287682072451605","0.287682072451605","0.875328686234273","0.87546873735316","0.875328686234273","0.692972113595856","0.87546873735316","0.4054651081079","0.53899650073231","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109110_04","0.874698213358749","0.874698213358749","1.09784176467264","1.09784176467264","1.09784176467264","0.874698213358749","1.09784176467264","0.538225976737898","0.538225976737898","0.538225976737898","1.09784176467264","0.538225976737898","1.09784176467264","0.286911548457193","0.404694584113488","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"111050_01","1.38646939743879","1.10060588882369","1.10060588882369","1.38828796127494","1.38828796127494","28.2686925859519","0.540990100888949","0.40714419340112","0.407458708264539","0.407318936092951","0.877287619242559","0.407458708264539","0.877462337509798","0.184315156950488","0.287682072451605","0.874698213358749","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"113050_06","0.287857108772088","0.289675672608244","0.407458708264539","0.407458708264539","0.407458708264539","0.289675672608244","0.184315156950488","0.877147822646379","0.877462337509798","0.87732256533821","0.694966062448816","0.877462337509798","0.407458708264539","0.540990100888949","0.87546873735316","0.404694584113488","0.289675672608244","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117080_01","0.875643773673643","0.877462337509798","1.10060588882369","1.10060588882369","1.10060588882369","0.877462337509798","1.10060588882369","0.540675586025529","0.540990100888949","0.54085032871736","1.10043117055645","0.540990100888949","1.10060588882369","0.289675672608244","0.4054651081079","1.790988945231","0.877462337509798","0.407458708264539","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"117170_02","0.539171537052793","0.540990100888949","0.695140780716056","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","1.38797344641152","1.38828796127494","1.38814818910335","1.10043117055645","1.38828796127494","0.695140780716056","0.877462337509798","1.09861228866705","0.692376656565005","0.540990100888949","1.10060588882369","0.695140780716056","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127070_07","0.693287212066734","0.69510583950464","0.877427396298383","0.877427396298383","0.877427396298383","0.69510583950464","0.540955159677533","1.79343855451863","1.79371812817063","1.79361329721046","1.3881132430077","1.79371812817063","0.877427396298383","1.10057094761227","1.38625935017738","0.874698213358749","0.69510583950464","1.38825302006353","0.877427396298383","2.4868653087274","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127140_01","0.539171537052793","0.540990100888949","0.695140780716056","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.877147822646379","0.877462337509798","0.87732256533821","1.10043117055645","0.877462337509798","0.695140780716056","0.540990100888949","0.693147180559417","0.692376656565005","0.540990100888949","0.695140780716056","0.695140780716056","1.10060588882369","1.38825302006353","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127140_02","1.09878732498754","1.79375306938205","1.79375306938205","2.48690024993881","2.48690024993881","1.10060588882369","0.540990100888949","0.40714419340112","0.407458708264539","0.407318936092951","0.877287619242559","0.407458708264539","0.877462337509798","0.184315156950488","0.287682072451605","0.874698213358749","1.10060588882369","0.289675672608244","0.877462337509798","0.540990100888949","0.69510583950464","0.540990100888949","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127160_03","1.09864729838225","1.79361329721046","1.79361329721046","2.48676047776723","2.48676047776723","1.1004661166521","0.54085032871736","0.40714419340112","0.407318936092951","0.407318936092951","0.877287619242559","0.407318936092951","0.87732256533821","0.1841753847789","0.287542021332718","0.874698213358749","1.1004661166521","0.289535900436656","0.87732256533821","0.54085032871736","0.695001008544467","0.54085032871736","28.2686925859519","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207090_02","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.877462337509798","0.40714419340112","0.407458708264539","0.407318936092951","0.877287619242559","0.407458708264539","0.877462337509798","0.184315156950488","0.287682072451605","1.38552383712389","0.695140780716056","0.289675672608244","1.38828796127494","0.540990100888949","0.69510583950464","0.540990100888949","0.695140780716056","0.695001008544467","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207090_03","0.693287212066734","0.69510583950464","0.877427396298383","0.877427396298383","0.877427396298383","0.69510583950464","0.540955159677533","1.79343855451863","1.79371812817063","1.79361329721046","1.3881132430077","1.79371812817063","0.877427396298383","1.10057094761227","1.38625935017738","0.874698213358749","0.69510583950464","1.38825302006353","0.877427396298383","2.4868653087274","28.2686925859519","1.38825302006353","0.69510583950464","0.695001008544467","0.69510583950464","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213080_01","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","1.79343855451863","1.79375306938205","1.79361329721046","1.3881132430077","1.79375306938205","0.877462337509798","1.10060588882369","1.3862943611183","0.874698213358749","0.695140780716056","1.38828796127494","0.877462337509798","2.48690024993881","28.2686925859519","1.38828796127494","0.695140780716056","0.695001008544467","0.695140780716056","28.2686925859519","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213080_05","0.287857108772088","0.289675672608244","0.407458708264539","0.407458708264539","0.407458708264539","0.289675672608244","0.184315156950488","0.877147822646379","0.877462337509798","0.87732256533821","0.694966062448816","0.877462337509798","0.407458708264539","0.540990100888949","0.693147180559417","0.404694584113488","0.289675672608244","0.695140780716056","0.407458708264539","1.10060588882369","1.38825302006353","0.695140780716056","0.289675672608244","0.289535900436656","0.289675672608244","1.38825302006353","1.38828796127494","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213090_01","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","1.79343855451863","1.79375306938205","1.79361329721046","1.3881132430077","1.79375306938205","0.877462337509798","1.10060588882369","1.3862943611183","0.874698213358749","0.695140780716056","1.38828796127494","0.877462337509798","2.48690024993881","28.2686925859519","1.38828796127494","0.695140780716056","0.695001008544467","0.695140780716056","28.2686925859519","28.2686925859519","1.38828796127494","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"213100_02","0.875643773673643","0.877462337509798","1.10060588882369","1.10060588882369","1.10060588882369","0.877462337509798","0.695140780716056","1.79343855451863","1.79375306938205","1.79361329721046","1.79357835111481","1.79375306938205","1.10060588882369","1.38828796127494","1.3862943611183","1.09784176467264","0.877462337509798","1.38828796127494","1.10060588882369","2.48690024993881","28.2686925859519","1.38828796127494","0.877462337509798","0.87732256533821","0.877462337509798","28.2686925859519","28.2686925859519","1.38828796127494","28.2686925859519","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218090_03","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","1.79343855451863","1.79375306938205","1.79361329721046","1.3881132430077","1.79375306938205","0.877462337509798","1.10060588882369","1.3862943611183","0.874698213358749","0.695140780716056","1.38828796127494","0.877462337509798","2.48690024993881","28.2686925859519","1.38828796127494","0.695140780716056","0.695001008544467","0.695140780716056","28.2686925859519","28.2686925859519","1.38828796127494","28.2686925859519","28.2686925859519","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218310_02","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","1.79343855451863","1.79375306938205","1.79361329721046","1.3881132430077","1.79375306938205","0.877462337509798","1.10060588882369","1.3862943611183","0.874698213358749","0.695140780716056","1.38828796127494","0.877462337509798","2.48690024993881","28.2686925859519","1.38828796127494","0.695140780716056","0.695001008544467","0.695140780716056","28.2686925859519","28.2686925859519","1.38828796127494","28.2686925859519","28.2686925859519","28.2686925859519","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219020_01","0.539171537052793","0.540990100888949","0.877462337509798","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","1.38797344641152","1.38828796127494","1.38814818910335","1.10043117055645","1.38828796127494","0.695140780716056","0.877462337509798","1.09861228866705","0.692376656565005","0.540990100888949","1.10060588882369","0.695140780716056","1.79375306938205","2.4868653087274","1.10060588882369","0.540990100888949","0.54085032871736","0.540990100888949","2.4868653087274","2.48690024993881","1.10060588882369","2.48690024993881","2.48690024993881","28.2686925859519","2.48690024993881","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219020_02","0.405640144428383","0.407458708264539","0.695140780716056","0.540990100888949","0.540990100888949","0.407458708264539","0.289675672608244","1.10029137396027","1.10060588882369","1.1004661166521","0.877287619242559","1.10060588882369","0.540990100888949","0.695140780716056","0.87546873735316","0.538225976737898","0.407458708264539","0.877462337509798","0.540990100888949","1.38828796127494","1.79371812817063","0.877462337509798","0.407458708264539","0.407318936092951","0.407458708264539","1.79371812817063","1.79375306938205","0.877462337509798","1.79375306938205","1.79375306938205","2.48690024993881","1.79375306938205","2.48690024993881","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"219460_06","0.539171537052793","0.540990100888949","0.877462337509798","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.40714419340112","0.407458708264539","0.407318936092951","0.694966062448816","0.407458708264539","0.877462337509798","0.289675672608244","0.287682072451605","0.692376656565005","0.540990100888949","0.289675672608244","0.695140780716056","0.540990100888949","0.69510583950464","0.540990100888949","0.540990100888949","0.54085032871736","0.540990100888949","0.69510583950464","0.695140780716056","0.289675672608244","0.695140780716056","0.695140780716056","0.695140780716056","0.695140780716056","0.695140780716056","0.540990100888949","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220070_01","1.38646939743879","2.48690024993881","2.48690024993881","28.2686925859519","28.2686925859519","1.38828796127494","0.695140780716056","0.540675586025529","0.540990100888949","0.54085032871736","1.10043117055645","0.540990100888949","1.10060588882369","0.289675672608244","0.4054651081079","1.09784176467264","1.38828796127494","0.407458708264539","1.10060588882369","0.695140780716056","0.877427396298383","0.695140780716056","2.48690024993881","2.48676047776723","0.877462337509798","0.877427396298383","0.877462337509798","0.407458708264539","0.877462337509798","1.10060588882369","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","0.695140780716056","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","","",""
"220070_02","0.6933222168799","0.540990100888949","0.695140780716056","0.695140780716056","0.877462337509798","0.540990100888949","0.289675672608244","0.184000642087069","0.0890049771462214","0.0888652049746332","0.4072839899973","0.0890049771462214","0.407458708264539","0.00199360015663974","0","0.538225976737898","0.540990100888949","0.00199360015663974","0.540990100888949","0.184315156950488","0.407423767053124","0.184315156950488","0.540990100888949","0.695001008544467","0.289675672608244","0.407423767053124","0.289675672608244","0.00199360015663974","0.289675672608244","0.540990100888949","0.407458708264539","0.289675672608244","0.184315156950488","0.0890049771462214","0.289675672608244","0.695140780716056","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","","",""
"220070_03","1.38646939743879","2.48690024993881","2.48690024993881","28.2686925859519","28.2686925859519","1.38828796127494","0.695140780716056","0.540675586025529","0.540990100888949","0.54085032871736","1.10043117055645","0.540990100888949","1.10060588882369","0.289675672608244","0.4054651081079","1.09784176467264","1.38828796127494","0.407458708264539","1.10060588882369","0.695140780716056","0.877427396298383","0.695140780716056","2.48690024993881","2.48676047776723","0.877462337509798","0.877427396298383","0.877462337509798","0.407458708264539","0.877462337509798","1.10060588882369","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","0.695140780716056","28.2686925859519","0.695140780716056","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","","",""
"220070_04","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","1.79343855451863","1.79375306938205","1.79361329721046","1.3881132430077","1.79375306938205","0.877462337509798","1.10060588882369","1.3862943611183","0.874698213358749","0.695140780716056","1.38828796127494","0.877462337509798","2.48690024993881","28.2686925859519","1.38828796127494","0.695140780716056","0.695001008544467","0.695140780716056","28.2686925859519","28.2686925859519","1.38828796127494","28.2686925859519","28.2686925859519","28.2686925859519","28.2686925859519","2.48690024993881","1.79375306938205","0.695140780716056","0.877462337509798","0.289675672608244","0.877462337509798","28.2686925859519","","","","","","","","","","","","","","","","","","","","","","",""
"224120_01","0.693182190274616","0.694826265852636","0.877147822646379","0.877147822646379","0.877147822646379","0.694826265852636","0.540675586025529","1.38797344641152","1.38797344641152","1.38797344641152","1.38793849420866","1.38797344641152","0.877147822646379","1.10029137396027","1.09847223754817","0.874698213358749","0.694826265852636","1.10029137396027","0.877147822646379","1.79343855451863","2.4865857350754","1.10029137396027","0.694826265852636","0.694826265852636","0.694826265852636","2.4865857350754","2.4865857350754","1.10029137396027","2.4865857350754","2.4865857350754","2.4865857350754","2.4865857350754","1.79343855451863","1.38797344641152","0.540675586025529","0.877147822646379","0.40714419340112","0.877147822646379","2.4865857350754","28.2686925859519","","","","","","","","","","","","","","","","","","","","","",""
"225040_04","0.875643773673643","0.877462337509798","1.10060588882369","1.10060588882369","1.10060588882369","0.877462337509798","1.10060588882369","0.540675586025529","0.540990100888949","0.54085032871736","1.10043117055645","0.540990100888949","1.10060588882369","0.289675672608244","0.4054651081079","1.790988945231","0.877462337509798","0.407458708264539","1.79375306938205","0.695140780716056","0.877427396298383","0.695140780716056","0.877462337509798","0.87732256533821","1.38828796127494","0.877427396298383","0.877462337509798","0.407458708264539","0.877462337509798","1.10060588882369","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","0.695140780716056","1.10060588882369","0.540990100888949","1.10060588882369","0.877462337509798","0.877147822646379","28.2686925859519","","","","","","","","","","","","","","","","","","","","",""
"226010_01","2.48508168610267","0.877462337509798","0.877462337509798","1.10060588882369","1.10060588882369","0.877462337509798","0.407458708264539","0.289361157744825","0.289675672608244","0.289535900436656","0.694966062448816","0.289675672608244","0.695140780716056","0.0890049771462214","0.182321556793849","0.692376656565005","1.10060588882369","0.184315156950488","0.695140780716056","0.407458708264539","0.540955159677533","0.407458708264539","0.877462337509798","0.87732256533821","0.540990100888949","0.540955159677533","0.540990100888949","0.184315156950488","0.540990100888949","0.695140780716056","0.540990100888949","0.540990100888949","0.407458708264539","0.289675672608244","0.407458708264539","1.10060588882369","0.407458708264539","1.10060588882369","0.540990100888949","0.540675586025529","0.695140780716056","28.2686925859519","","","","","","","","","","","","","","","","","","","",""
"226220_04","0.539171537052793","0.540990100888949","0.695140780716056","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.40714419340112","0.407458708264539","0.407318936092951","0.694966062448816","0.407458708264539","1.10060588882369","0.184315156950488","0.287682072451605","0.692376656565005","0.540990100888949","0.289675672608244","0.695140780716056","0.540990100888949","0.69510583950464","0.540990100888949","0.540990100888949","0.54085032871736","0.540990100888949","0.69510583950464","0.695140780716056","0.289675672608244","0.695140780716056","0.695140780716056","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.540990100888949","0.695140780716056","0.289675672608244","0.695140780716056","0.695140780716056","0.540675586025529","0.695140780716056","0.407458708264539","28.2686925859519","","","","","","","","","","","","","","","","","","",""
"227050_04","0.866536338674089","0.866536338674089","0.866536338674089","1.08967988998798","1.08967988998798","0.866536338674089","0.530064102053235","0.27860836596857","0.278749673772529","0.27860836596857","0.684038144005192","0.278749673772529","0.684214781880344","0.0780789783105045","0.173389158114772","0.683684774624505","0.866536338674089","0.173389158114772","0.684214781880344","0.396532709428825","0.530028776974192","0.396532709428825","0.866536338674089","0.866395030870131","0.530064102053235","0.530028776974192","0.530064102053235","0.173389158114772","0.530064102053235","0.866536338674089","0.530064102053235","0.530064102053235","0.530064102053235","0.396532709428825","0.396532709428825","1.08967988998798","0.684214781880344","1.08967988998798","0.530064102053235","0.684073474076385","0.684214781880344","0.684214781880344","0.396532709428825","28.2686925859519","","","","","","","","","","","","","","","","","",""
"229110_01","0.539171537052793","0.540990100888949","0.695140780716056","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","1.38797344641152","1.38828796127494","1.38814818910335","1.10043117055645","1.38828796127494","0.695140780716056","0.877462337509798","1.09861228866705","0.692376656565005","0.540990100888949","1.10060588882369","0.695140780716056","2.48690024993881","2.4868653087274","1.10060588882369","0.540990100888949","0.54085032871736","0.540990100888949","2.4868653087274","2.48690024993881","1.10060588882369","2.48690024993881","2.48690024993881","2.48690024993881","2.48690024993881","1.79375306938205","1.38828796127494","0.540990100888949","0.695140780716056","0.184315156950488","0.695140780716056","2.48690024993881","1.79343855451863","0.877462337509798","0.407458708264539","0.540990100888949","0.396532709428825","28.2686925859519","","","","","","","","","","","","","","","","",""
"229110_02","1.38646939743879","1.3881132430077","1.3881132430077","1.79357835111481","1.79357835111481","1.3881132430077","0.694966062448816","0.694826265852636","0.694966062448816","0.694826265852636","1.1002564217574","0.694966062448816","1.10043117055645","0.4072839899973","0.53899650073231","1.09784176467264","1.3881132430077","0.694966062448816","1.10043117055645","0.877287619242559","1.10039622323953","0.877287619242559","1.3881132430077","1.38797344641152","0.877287619242559","1.10039622323953","1.10043117055645","0.540815382621709","1.10043117055645","1.10043117055645","1.10043117055645","1.10043117055645","0.877287619242559","0.877287619242559","0.877287619242559","1.79357835111481","1.79357835111481","1.79357835111481","1.10043117055645","0.877147822646379","1.10043117055645","1.10043117055645","0.694966062448816","1.78282707054636","0.877287619242559","28.2686925859519","","","","","","","","","","","","","","","",""
"402100_02","0.693182190274616","0.695001008544467","0.87732256533821","0.87732256533821","0.87732256533821","0.695001008544467","0.87732256533821","0.40714419340112","0.407318936092951","0.407318936092951","0.877287619242559","0.407318936092951","0.87732256533821","0.1841753847789","0.287542021332718","1.38552383712389","0.695001008544467","0.289535900436656","1.38814818910335","0.54085032871736","0.695001008544467","0.54085032871736","0.695001008544467","0.695001008544467","1.1004661166521","0.695001008544467","0.695001008544467","0.289535900436656","0.695001008544467","0.87732256533821","0.695001008544467","0.695001008544467","0.54085032871736","0.407318936092951","0.54085032871736","0.87732256533821","0.289535900436656","0.87732256533821","0.695001008544467","0.694826265852636","1.38814818910335","0.54085032871736","0.54085032871736","0.529922794249277","0.54085032871736","0.877147822646379","28.2686925859519","","","","","","","","","","","","","","",""
"403220_01","1.38646939743879","2.48690024993881","2.48690024993881","28.2686925859519","28.2686925859519","1.38828796127494","0.695140780716056","0.540675586025529","0.540990100888949","0.54085032871736","1.10043117055645","0.540990100888949","1.10060588882369","0.289675672608244","0.4054651081079","1.09784176467264","1.38828796127494","0.407458708264539","1.10060588882369","0.695140780716056","0.877427396298383","0.695140780716056","2.48690024993881","2.48676047776723","0.877462337509798","0.877427396298383","0.877462337509798","0.407458708264539","0.877462337509798","1.10060588882369","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","0.695140780716056","28.2686925859519","0.695140780716056","28.2686925859519","0.877462337509798","0.877147822646379","1.10060588882369","1.10060588882369","0.695140780716056","1.08967988998798","0.695140780716056","1.79357835111481","0.87732256533821","28.2686925859519","","","","","","","","","","","","","",""
"405170_01","0.405640144428383","0.407458708264539","0.695140780716056","0.540990100888949","0.540990100888949","0.407458708264539","0.289675672608244","0.184000642087069","0.184315156950488","0.1841753847789","0.540815382621709","0.184315156950488","0.540990100888949","0.00199360015663974","0.182321556793849","0.538225976737898","0.407458708264539","0.0890049771462214","0.540990100888949","0.289675672608244","0.407423767053124","0.289675672608244","0.407458708264539","0.407318936092951","0.407458708264539","0.407423767053124","0.407458708264539","0.0890049771462214","0.407458708264539","0.540990100888949","0.407458708264539","0.407458708264539","0.289675672608244","0.184315156950488","0.289675672608244","0.540990100888949","0.0890049771462214","0.540990100888949","0.407458708264539","0.40714419340112","0.695140780716056","0.289675672608244","0.289675672608244","0.396532709428825","0.289675672608244","0.540815382621709","0.407318936092951","0.540990100888949","28.2686925859519","","","","","","","","","","","","",""
"407110_02","0.405640144428383","0.407458708264539","0.695140780716056","0.540990100888949","0.540990100888949","0.407458708264539","0.289675672608244","0.289361157744825","0.289675672608244","0.289535900436656","0.540815382621709","0.289675672608244","0.540990100888949","0.184315156950488","0.287682072451605","0.538225976737898","0.407458708264539","0.289675672608244","0.540990100888949","0.407458708264539","0.540955159677533","0.407458708264539","0.407458708264539","0.407318936092951","0.407458708264539","0.540955159677533","0.540990100888949","0.184315156950488","0.540990100888949","0.540990100888949","0.540990100888949","0.540990100888949","0.407458708264539","0.407458708264539","0.407458708264539","0.540990100888949","0.289675672608244","0.540990100888949","0.540990100888949","0.40714419340112","0.695140780716056","0.289675672608244","0.289675672608244","0.530064102053235","0.407458708264539","0.540815382621709","0.407318936092951","0.540990100888949","28.2686925859519","28.2686925859519","","","","","","","","","","","",""
"407120_01","0.6933222168799","0.695140780716056","0.877462337509798","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","0.40714419340112","0.407458708264539","0.407318936092951","0.877287619242559","0.407458708264539","2.48690024993881","0.184315156950488","0.287682072451605","0.874698213358749","0.695140780716056","0.289675672608244","0.877462337509798","0.540990100888949","0.69510583950464","0.540990100888949","0.695140780716056","0.695001008544467","0.695140780716056","0.69510583950464","0.695140780716056","0.289675672608244","0.695140780716056","0.877462337509798","0.695140780716056","0.695140780716056","0.540990100888949","0.407458708264539","0.695140780716056","0.877462337509798","0.289675672608244","0.877462337509798","0.695140780716056","0.694826265852636","0.877462337509798","0.540990100888949","0.877462337509798","0.530064102053235","0.540990100888949","0.877287619242559","0.695001008544467","0.877462337509798","0.407458708264539","0.407458708264539","28.2686925859519","","","","","","","","","","",""
"412230_02","1.38646939743879","1.38828796127494","1.38828796127494","1.79375306938205","1.79375306938205","1.38828796127494","0.695140780716056","0.540675586025529","0.540990100888949","0.54085032871736","1.10043117055645","0.540990100888949","1.10060588882369","0.289675672608244","0.4054651081079","1.09784176467264","1.38828796127494","0.407458708264539","1.10060588882369","0.695140780716056","0.877427396298383","0.695140780716056","1.38828796127494","1.38814818910335","0.877462337509798","0.877427396298383","0.877462337509798","0.407458708264539","0.877462337509798","1.10060588882369","0.877462337509798","0.877462337509798","0.695140780716056","0.540990100888949","0.695140780716056","1.79375306938205","1.10060588882369","1.79375306938205","0.877462337509798","0.877147822646379","1.10060588882369","1.10060588882369","0.695140780716056","1.37736196243924","0.695140780716056","28.2686925859519","0.87732256533821","1.79375306938205","0.540990100888949","0.540990100888949","0.877462337509798","28.2686925859519","","","","","","","","","",""
